data,label
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\352.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\353.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\354.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\355.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\356.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\357.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\358.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\359.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\36.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\360.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\361.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\362.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\363.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\364.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\365.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\366.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\367.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\368.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\369.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\37.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\370.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\371.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\372.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\373.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\374.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\375.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\376.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\377.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\378.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\379.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\38.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\380.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\381.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\382.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\383.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\384.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\385.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\386.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\387.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\388.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\389.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\39.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\390.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\391.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\392.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\393.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\394.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\395.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\396.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\397.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\398.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\399.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\4.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\40.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\400.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\401.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\402.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\403.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\404.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\405.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\406.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\407.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\408.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\409.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\41.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\410.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\411.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\412.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\413.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\414.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\415.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\416.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\417.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\418.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\419.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\42.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\420.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\421.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\422.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\423.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\424.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\425.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\426.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\427.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\428.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\429.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\43.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\430.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\431.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\432.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\433.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\434.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\435.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\436.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\437.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\438.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\439.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\44.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\440.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\441.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\442.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\443.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\444.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\445.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\446.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\447.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\448.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\449.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\45.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\450.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\451.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\452.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\453.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\454.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\455.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\456.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\457.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\458.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\459.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\46.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\460.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\461.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\462.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\463.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\464.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\465.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\466.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\467.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\468.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\469.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\47.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\470.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\471.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\472.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\473.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\474.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\475.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\476.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\477.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\478.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\479.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\48.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\480.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\481.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\482.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\483.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\484.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\485.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\486.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\487.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\488.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\489.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\49.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\490.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\491.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\492.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\493.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\494.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\495.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\496.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\497.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\498.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\499.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\5.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\50.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\51.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\52.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\53.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\54.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\55.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\56.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\57.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\58.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\59.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\6.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\60.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\61.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\62.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\63.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\64.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\65.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\66.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\67.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\68.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\69.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\7.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\70.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\71.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\72.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\73.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\74.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\75.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\76.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\77.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\78.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\79.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\8.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\80.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\81.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\82.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\83.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\84.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\85.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\86.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\87.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\88.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\89.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\9.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\90.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\91.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\92.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\93.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\94.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\95.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\96.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\97.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\98.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\99.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\0.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\1.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\10.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\100.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\101.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\102.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\103.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\104.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\105.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\106.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\107.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\108.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\109.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\11.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\110.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\111.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\112.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\113.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\114.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\115.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\116.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\117.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\118.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\119.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\12.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\120.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\121.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\122.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\123.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\124.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\125.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\126.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\127.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\128.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\129.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\13.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\130.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\131.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\132.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\133.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\134.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\135.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\136.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\137.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\138.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\139.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\14.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\140.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\141.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\142.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\143.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\144.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\145.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\146.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\147.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\148.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\149.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\15.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\150.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\151.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\152.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\153.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\154.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\155.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\156.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\157.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\158.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\159.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\16.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\160.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\161.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\162.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\163.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\164.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\165.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\166.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\167.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\168.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\169.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\17.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\170.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\171.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\172.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\173.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\174.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\175.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\176.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\177.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\178.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\179.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\18.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\180.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\181.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\182.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\183.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\184.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\185.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\186.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\187.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\188.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\189.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\19.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\190.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\191.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\192.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\193.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\194.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\195.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\196.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\197.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\198.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\199.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\2.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\20.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\200.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\201.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\202.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\203.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\204.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\205.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\206.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\207.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\208.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\209.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\21.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\210.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\211.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\212.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\213.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\214.txt,4
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\4\215.txt,4
